dataset_id ,owner, project,Semantic Coverage, variable_id,variable_label,variable_concept_entity,variable_concept_caracteristic,dataType,unit,data points
256,Anke Hildebrandt - ,B02,41,41,2875,Conc_g_W_NH4-N_flag,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/NCIT_C43578,none,Number,6396
256,Anke Hildebrandt - ,B02,41,41,2876,Conc_g_W_Nmin,http://purl.obolibrary.org/obo/CHEBI_25555,http://purl.obolibrary.org/obo/PATO_0000033,miligram Nitrogen per Liter,Decimal,6396
256,Anke Hildebrandt - ,B02,41,41,2877,Conc_g_W_N_flag,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/NCIT_C43578,none,Number,6396
256,Anke Hildebrandt - ,B02,41,41,2878,P_TF_W_mm,http://purl.obolibrary.org/obo/ENVO_00001998 
,http://purl.obolibrary.org/obo/OBI_0600034,Millimeter,Decimal,6396
256,Anke Hildebrandt - ,B02,41,41,2879,P_TF_W_flag,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/NCIT_C43578,none,Number,6396
256,Anke Hildebrandt - ,B02,41,41,2880,Conc_TF_W_NO2-N,http://purl.obolibrary.org/obo/CHEBI_16301,http://purl.obolibrary.org/obo/PATO_0000033,miligram Nitrogen per Liter,Decimal,6396
256,Anke Hildebrandt - ,B02,41,41,2881,Conc_TF_W_NO2-N_flag,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/NCIT_C43578,none,Number,6396
256,Anke Hildebrandt - ,B02,41,41,2882,Conc_TF_W_NO3-N,http://purl.obolibrary.org/obo/CHEBI_17632,http://purl.obolibrary.org/obo/PATO_0000033,miligram Nitrogen per Liter,Decimal,6396
256,Anke Hildebrandt - ,B02,41,41,2883,Conc_TF_W_NO3-N_flag,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/NCIT_C43578,none,Number,6396
256,Anke Hildebrandt - ,B02,41,41,2884,Conc_TF_W_NH4-N,http://purl.obolibrary.org/obo/CHEBI_28938,http://purl.obolibrary.org/obo/PATO_0000033,miligram Nitrogen per Liter,Decimal,6396
256,Anke Hildebrandt - ,B02,41,41,2885,Conc_TF_W_NH4-N_flag,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/NCIT_C43578,none,Number,6396
256,Anke Hildebrandt - ,B02,41,41,2886,Conc_TF_W_Nmin,http://purl.obolibrary.org/obo/CHEBI_25555,http://purl.obolibrary.org/obo/PATO_0000033,miligram Nitrogen per Liter,Decimal,6396
256,Anke Hildebrandt - ,B02,41,41,2887,Conc_TF_W_N_flag,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/NCIT_C43578,none,Number,6396
256,Anke Hildebrandt - ,B02,41,41,2861,Conc_lys30_W_NO2-N_flag,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/NCIT_C43578,none,Number,6396
257,Gerd Gleixner - ,A02,6,6,2896,Sample Year,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Date,Year,Number,81888
257,Gerd Gleixner - ,A02,6,6,2897,Sample Name,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,81888
257,Gerd Gleixner - ,A02,6,6,2898,Parameter Name,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,81888
257,Gerd Gleixner - ,A02,6,6,2899,Result,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/PATO_0000033,none,String,81888
257,Gerd Gleixner - ,A02,6,6,2900,Unit,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Unit,none,String,81888
257,Gerd Gleixner - ,A02,6,6,2901,Sample Comment,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/OBI_0001898,none,String,81888
258,Kai Uwe Totsche - ,D03,0,50,2641,Soil Temperature_min (Depth: 30cm, rep.#: 1),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2642,Dielectric permittivity (Depth: 30cm, rep.#: 1),No Annotation,No Annotation,none,decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2643,Volumentric water content (Depth: 30cm, rep.#: 1),No Annotation,No Annotation,Percent,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2644,Soil Temperature_mean (Depth: 30cm, rep.#: 2),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2645,Soil Temperature_max (Depth: 30cm, rep.#: 2),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2646,Soil Temperature_min (Depth: 30cm, rep.#: 2),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2647,Dielectric permittivity (Depth: 30cm, rep.#: 2),No Annotation,No Annotation,none,decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2648,Volumentric water content (Depth: 30cm, rep.#: 2),No Annotation,No Annotation,Percent,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2649,Soil Temperature_mean (Depth: 30cm, rep.#: 3),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2650,Soil Temperature_max (Depth: 30cm, rep.#: 3),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2651,Soil Temperature_min (Depth: 30cm, rep.#: 3),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2652,Dielectric permittivity (Depth: 30cm, rep.#: 3),No Annotation,No Annotation,none,decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2653,Volumentric water content (Depth: 30cm, rep.#: 3),No Annotation,No Annotation,Percent,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2654,Soil Temperature_mean (Depth: 60cm, rep.#: 1),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2621,Time,No Annotation,No Annotation,Time_only,Time,216000
258,Kai Uwe Totsche - ,D03,0,50,2624,Precipitation,No Annotation,No Annotation,Millimeter,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2632,Relative humidity_max,No Annotation,No Annotation,Percent,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2633,Relative humidity_min,No Annotation,No Annotation,Percent,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2634,Dew point_mean,No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2635,Dew point_min,No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2636,Air Pressure_mean,No Annotation,No Annotation,milibar,double,216000
258,Kai Uwe Totsche - ,D03,0,50,2637,Air Pressure_max,No Annotation,No Annotation,milibar,double,216000
258,Kai Uwe Totsche - ,D03,0,50,2638,Air Pressure_min,No Annotation,No Annotation,milibar,double,216000
258,Kai Uwe Totsche - ,D03,0,50,2629,Battery voltage,No Annotation,No Annotation,milli Volt,integer,216000
258,Kai Uwe Totsche - ,D03,0,50,2630,Air temperature_max,No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2631,Air temperature_min,No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2639,Soil Temperature_mean (Depth: 30cm, rep.#: 1),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2640,Soil Temperature_max (Depth: 30cm, rep.#: 1),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2623,Solar Radiation,No Annotation,No Annotation,Watt per meter square,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2625,Wind Speed_mean,No Annotation,No Annotation,Meter per second,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2620,Date,No Annotation,No Annotation,Date Unit,Date Data type,216000
258,Kai Uwe Totsche - ,D03,0,50,2622,Date and Time,No Annotation,No Annotation,DateTime Unit,DateTime Data Type,216000
258,Kai Uwe Totsche - ,D03,0,50,2669,Reference Evapotranspiration,No Annotation,No Annotation,Millimeter,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2626,Air temperature_mean,No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2627,Relative humidity_mean,No Annotation,No Annotation,Percent,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2655,Soil Temperature_max (Depth: 60cm, rep.#: 1),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2656,Soil Temperature_min (Depth: 60cm, rep.#: 1),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2657,Dielectric permittivity (Depth: 60cm, rep.#: 1),No Annotation,No Annotation,none,decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2658,Volumentric water content (Depth: 60cm, rep.#: 1),No Annotation,No Annotation,Percent,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2659,Soil Temperature_mean (Depth: 60cm, rep.#: 2),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2660,Soil Temperature_max (Depth: 60cm, rep.#: 2),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2661,Soil Temperature_min (Depth: 60cm, rep.#: 2),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2662,Dielectric permittivity (Depth: 60cm, rep.#: 2),No Annotation,No Annotation,none,decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2663,Volumentric water content (Depth: 60cm, rep.#: 2),No Annotation,No Annotation,Percent,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2664,Soil Temperature_mean (Depth: 60cm, rep.#: 3),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2665,Soil Temperature_max (Depth: 60cm, rep.#: 3),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2666,Soil Temperature_min (Depth: 60cm, rep.#: 3),No Annotation,No Annotation,Celsius,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2667,Dielectric permittivity (Depth: 60cm, rep.#: 3),No Annotation,No Annotation,none,decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2668,Volumentric water content (Depth: 60cm, rep.#: 3),No Annotation,No Annotation,Percent,Decimal,216000
258,Kai Uwe Totsche - ,D03,0,50,2628,Wind Speed_max,No Annotation,No Annotation,Meter per second,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2670,Date,No Annotation,No Annotation,Date Unit,Date Data type,216000
259,Kai Uwe Totsche - ,D03,0,50,2671,Time,No Annotation,No Annotation,Time_only,Time,216000
259,Kai Uwe Totsche - ,D03,0,50,2672,Date and Time,No Annotation,No Annotation,DateTime Unit,DateTime Data Type,216000
259,Kai Uwe Totsche - ,D03,0,50,2673,Solar Radiation,No Annotation,No Annotation,Watt per meter square,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2674,Precipitation,No Annotation,No Annotation,Millimeter,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2675,Wind Speed_mean,No Annotation,No Annotation,Meter per second,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2676,Wind Speed_max,No Annotation,No Annotation,Meter per second,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2677,Battery voltage,No Annotation,No Annotation,milli Volt,integer,216000
259,Kai Uwe Totsche - ,D03,0,50,2678,Air temperature_mean,No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2679,Air temperature_max,No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2680,Air temperature_min,No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2681,Relative humidity_mean,No Annotation,No Annotation,Percent,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2682,Relative humidity_max,No Annotation,No Annotation,Percent,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2683,Relative humidity_min,No Annotation,No Annotation,Percent,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2684,Dew point_mean,No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2685,Dew point_min,No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2686,Air Pressure_mean,No Annotation,No Annotation,milibar,double,216000
259,Kai Uwe Totsche - ,D03,0,50,2687,Air Pressure_max,No Annotation,No Annotation,milibar,double,216000
259,Kai Uwe Totsche - ,D03,0,50,2688,Air Pressure_min,No Annotation,No Annotation,milibar,double,216000
259,Kai Uwe Totsche - ,D03,0,50,2689,Soil Temperature_mean (Depth: 30cm, rep.#: 1),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2690,Soil Temperature_max (Depth: 30cm, rep.#: 1),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2691,Soil Temperature_min (Depth: 30cm, rep.#: 1),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2692,Dielectric permittivity (Depth: 30cm, rep.#: 1),No Annotation,No Annotation,none,decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2693,Volumentric water content (Depth: 30cm, rep.#: 1),No Annotation,No Annotation,Percent,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2694,Soil Temperature_mean (Depth: 30cm, rep.#: 2),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2695,Soil Temperature_max (Depth: 30cm, rep.#: 2),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2696,Soil Temperature_min (Depth: 30cm, rep.#: 2),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2697,Dielectric permittivity (Depth: 30cm, rep.#: 2),No Annotation,No Annotation,none,decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2698,Volumentric water content (Depth: 30cm, rep.#: 2),No Annotation,No Annotation,Percent,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2699,Soil Temperature_mean (Depth: 30cm, rep.#: 3),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2700,Soil Temperature_max (Depth: 30cm, rep.#: 3),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2701,Soil Temperature_min (Depth: 30cm, rep.#: 3),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2702,Dielectric permittivity (Depth: 30cm, rep.#: 3),No Annotation,No Annotation,none,decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2703,Volumentric water content (Depth: 30cm, rep.#: 3),No Annotation,No Annotation,Percent,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2719,Reference Evapotranspiration,No Annotation,No Annotation,Millimeter,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2704,Soil Temperature_mean (Depth: 45cm, rep.#: 1),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2705,Soil Temperature_max (Depth: 45cm, rep.#: 1),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2706,Soil Temperature_min (Depth: 45cm, rep.#: 1),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2707,Dielectric permittivity (Depth: 45cm, rep.#: 1),No Annotation,No Annotation,none,decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2708,Volumentric water content (Depth: 45cm, rep.#: 1),No Annotation,No Annotation,Percent,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2709,Soil Temperature_mean (Depth: 45cm, rep.#: 2),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2710,Soil Temperature_max (Depth: 45cm, rep.#: 2),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2711,Soil Temperature_min (Depth: 45cm, rep.#: 2),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2712,Dielectric permittivity (Depth: 45cm, rep.#: 2),No Annotation,No Annotation,none,decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2713,Volumentric water content (Depth: 45cm, rep.#: 2),No Annotation,No Annotation,Percent,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2714,Soil Temperature_mean (Depth: 45cm, rep.#: 3),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2715,Soil Temperature_max (Depth: 45cm, rep.#: 3),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2716,Soil Temperature_min (Depth: 45cm, rep.#: 3),No Annotation,No Annotation,Celsius,Decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2717,Dielectric permittivity (Depth: 45cm, rep.#: 3),No Annotation,No Annotation,none,decimal,216000
259,Kai Uwe Totsche - ,D03,0,50,2718,Volumentric water content (Depth: 45cm, rep.#: 3),No Annotation,No Annotation,Percent,Decimal,216000
260,Kai Uwe Totsche - ,MeteoGroup Deutschland GmbH/,12,12,2902,Date,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Date,none,String,24456
260,Kai Uwe Totsche - ,MeteoGroup Deutschland GmbH/,12,12,2903,Air temperature (min),http://purl.obolibrary.org/obo/ENVO_00002005,http://purl.obolibrary.org/obo/PATO_0000146,Celsius,Decimal,24456
260,Kai Uwe Totsche - ,MeteoGroup Deutschland GmbH/,12,12,2904,Air temperature (mean),http://purl.obolibrary.org/obo/ENVO_00002005,http://purl.obolibrary.org/obo/PATO_0000146,Celsius,Decimal,24456
260,Kai Uwe Totsche - ,MeteoGroup Deutschland GmbH/,12,12,2905,Air temperature (max),http://purl.obolibrary.org/obo/ENVO_00002005,http://purl.obolibrary.org/obo/PATO_0000146,Celsius,Decimal,24456
260,Kai Uwe Totsche - ,MeteoGroup Deutschland GmbH/,12,12,2906,Sunshine duration,http://purl.obolibrary.org/obo/NCIT_C25499,http://purl.obolibrary.org/obo/NCIT_C25330,Hour,double,24456
260,Kai Uwe Totsche - ,MeteoGroup Deutschland GmbH/,12,12,2907,Precipitation,http://purl.obolibrary.org/obo/ENVO_01000830,http://purl.obolibrary.org/obo/PATO_0000122,Millimeter,Decimal,24456
260,Kai Uwe Totsche - ,MeteoGroup Deutschland GmbH/,12,12,2908,Soil Temperature (min),http://purl.obolibrary.org/obo/ENVO_00001998 
,http://purl.obolibrary.org/obo/PATO_0000146,Celsius,Decimal,24456
260,Kai Uwe Totsche - ,MeteoGroup Deutschland GmbH/,12,12,2909,Relative humidity (min),http://purl.obolibrary.org/obo/ENVO_00002005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88206,Percent,Decimal,24456
260,Kai Uwe Totsche - ,MeteoGroup Deutschland GmbH/,12,12,2910,Relative humidity (mean),http://purl.obolibrary.org/obo/ENVO_00002005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88206,Percent,Decimal,24456
260,Kai Uwe Totsche - ,MeteoGroup Deutschland GmbH/,12,12,2911,Relative humidity (max),http://purl.obolibrary.org/obo/ENVO_00002005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C88206,Percent,Decimal,24456
260,Kai Uwe Totsche - ,MeteoGroup Deutschland GmbH/,12,12,2912,Wind Speed (Mean),http://purl.obolibrary.org/obo/ENVO_01000793,http://ecoinformatics.org/oboe/oboe.1.0/oboe-characteristics.owl#Speed,kilometer per hour,double,24456
260,Kai Uwe Totsche - ,MeteoGroup Deutschland GmbH/,12,12,2913,Gust Speed (Max),http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl#Gust,http://ecoinformatics.org/oboe/oboe.1.0/oboe-characteristics.owl#Speed,kilometer per hour,double,24456
263,Kai Uwe Totsche - ,D03,13,13,2914,Sample name,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,208
263,Kai Uwe Totsche - ,D03,13,13,2915,Sample type,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://ecoinformatics.org/oboe/oboe.1.0/oboe-core.owl#Type,none,String,208
263,Kai Uwe Totsche - ,D03,13,13,2916,Location,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#GroundWater,http://purl.obolibrary.org/obo/GAZ_00000448,none,String,208
263,Kai Uwe Totsche - ,D03,13,13,2917,Sampling depth,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/PATO_0001595,none,String,208
263,Kai Uwe Totsche - ,D03,13,13,2918,Lithostratigraphic unit,http://purl.bioontology.org/ontology/MESH/D019015,http://purl.bioontology.org/ontology/MESH/D002965,none,string,208
263,Kai Uwe Totsche - ,D03,13,13,2919,Length,http://purl.obolibrary.org/obo/ENVO_00001995,http://purl.obolibrary.org/obo/PATO_0000122,milimeter,double,208
263,Kai Uwe Totsche - ,D03,13,13,2920,Diameter,http://purl.obolibrary.org/obo/ENVO_00001995,http://www.ontobee.org/ontology/NCIT?iri=http://purl.obolibrary.org/obo/NCIT_C25285,milimeter,double,208
263,Kai Uwe Totsche - ,D03,13,13,2921,Density,http://purl.obolibrary.org/obo/ENVO_00001995,http://purl.obolibrary.org/obo/NCIT_C45781,gram per cubic centimeter,double,208
263,Kai Uwe Totsche - ,D03,13,13,2922,Density SD,http://purl.obolibrary.org/obo/ENVO_00001995,http://purl.obolibrary.org/obo/NCIT_C45781,none,Decimal,208
263,Kai Uwe Totsche - ,D03,13,13,2923,Permeability,http://purl.obolibrary.org/obo/ENVO_00001995,http://purl.obolibrary.org/obo/PATO_0000970,milidarcy,Decimal,208
263,Kai Uwe Totsche - ,D03,13,13,2924,Permeability (m^2),http://purl.obolibrary.org/obo/ENVO_00001995,http://purl.obolibrary.org/obo/PATO_0000970,square meter,double,208
263,Kai Uwe Totsche - ,D03,13,13,2925,Porosity,http://purl.obolibrary.org/obo/ENVO_00001995,http://purl.obolibrary.org/obo/PATO_0000973,percentage,double,208
263,Kai Uwe Totsche - ,D03,13,13,2926,Porosity SD,http://purl.obolibrary.org/obo/ENVO_00001995,http://purl.obolibrary.org/obo/PATO_0000973,none,decimal,208
264,Kai Uwe Totsche - ,D03,8,8,2927,Sample Name,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,1840
